node_id_from,node_id_to,cost,cost_0,alpha,beta,long_from,lat_from,long_to,lat_to,flow_capacity
55,11,3.7226666666666666,3.7226666666666666,0.7000000000000001,5.333333333333333,151.1479697385144,-33.63327856922195,151.15997969230122,-33.59580732323793,7500.0
19,12,17.288000051599997,17.288000051599997,1.0,5.0,150.70576980687161,-33.741232740765085,150.76334832995883,-33.6127876509559,3007.1061984946
41,12,5.753999933999999,5.753999933999999,1.0,5.0,150.83722169349326,-33.61939318146369,150.76334832995883,-33.6127876509559,2215.24469549638
57,12,10.76400012,10.76400012,1.0,5.0,150.67596106775102,-33.5480888320411,150.76334832995883,-33.6127876509559,1000.0
59,12,9.107999856000001,9.107999856000001,1.0,5.0,150.8445477431561,-33.741650578115,150.76334832995883,-33.6127876509559,1000.0
12,41,5.753999933999999,5.753999933999999,1.0,5.0,150.7633483299588,-33.6127876509559,150.83722169349326,-33.61939318146368,2215.24469549638
27,41,26.052000275999998,26.052000275999998,1.0,5.0,150.9792825622545,-33.47969204408375,150.83722169349326,-33.61939318146368,1000.0
28,41,6.960000012,6.960000012,1.0,5.0,150.9501358290991,-33.74598953343517,150.83722169349326,-33.61939318146368,2362.0689700654
59,41,8.6999999388,8.6999999388,1.0,5.0,150.8445477431561,-33.741650578115,150.83722169349326,-33.61939318146368,1000.0
12,57,10.76400012,10.76400012,1.0,5.0,150.7633483299588,-33.6127876509559,150.67596106775102,-33.5480888320411,1000.0
24,13,10.596000036,10.596000036,1.0,5.0,151.12383041280006,-34.03813641840657,151.039781694836,-34.02527292232249,5000.0
34,13,5.075999892,5.075999892,1.0,5.0,151.03174481635352,-33.96923503566577,151.039781694836,-34.02527292232249,2000.0
39,13,7.674000072,7.674000072,1.0,5.0,150.99136235985802,-34.07621196115549,151.039781694836,-34.02527292232249,3336.0549038908903
44,13,4.7759999172,4.7759999172,1.0,5.0,151.11730271852275,-33.998145263485526,151.039781694836,-34.02527292232249,3000.0
13,24,10.596000036,10.596000036,1.0,5.0,151.03977319324204,-34.02525024426756,151.12383041280006,-34.038136418406566,5000.0
44,24,3.7494199779999997,3.7494199779999997,0.55,5.5,151.11730271852275,-33.998145263485526,151.12383041280006,-34.038136418406566,7500.0
14,31,19.716000144000002,19.716000144000002,1.0,5.0,150.4968089398905,-34.07575352090612,150.61953012659004,-34.18164367834997,1000.0
38,31,8.466000048000001,8.466000048000001,1.0,5.0,150.70032736933453,-34.14905329289731,150.61953012659004,-34.18164367834997,2000.0
56,31,5.316,5.316,1.0,5.0,150.66724882259862,-34.229191601272916,150.61953012659004,-34.18164367834997,1374.71783295711
22,16,5.3359999600000005,5.3359999600000005,0.55,5.5,150.8790034512173,-33.95592373900543,150.8313217661133,-34.02399291341434,7000.0
46,16,4.560000002,4.560000002,0.55,5.5,150.79430517125428,-34.06740555347495,150.8313217661133,-34.02399291341434,6900.86207544032
38,17,10.319999868,10.319999868,1.0,5.0,150.70032736933453,-34.14905329289731,150.7616768056997,-34.218996398960726,1000.0
46,17,17.772000228,17.772000228,1.0,5.0,150.79430517125428,-34.06740555347495,150.7616768056997,-34.218996398960726,1255.90816822265
56,17,7.199999892,7.199999892,1.0,5.0,150.66724882259862,-34.229191601272916,150.7616768056997,-34.218996398960726,1000.0
17,56,7.199999892,7.199999892,1.0,5.0,150.76167680569975,-34.218996398960726,150.6677097206104,-34.22956100542218,1000.0
31,56,5.316,5.316,1.0,5.0,150.61953012659,-34.18164367834997,150.6677097206104,-34.22956100542218,1374.71783295711
46,56,17.7420678929271,17.7420678929271,0.1,6.0,150.79430517125428,-34.06740555347495,150.6677097206104,-34.22956100542218,3066.7961648294104
18,21,3.5973333502666662,3.5973333502666662,0.7000000000000001,5.333333333333333,151.1838652875107,-33.80325914956283,151.1309436174328,-33.787834499784736,6944.70900348196
37,21,4.21000002,4.21000002,0.55,5.5,151.0650960102194,-33.759380042101014,151.1309436174328,-33.787834499784736,5661.32723643628
45,21,3.6120000096,3.6120000096,1.0,5.0,151.1469987917078,-33.747116425449086,151.1309436174328,-33.787834499784736,3000.0
50,21,2.4599999616,2.4599999616,1.0,5.0,151.10109300778302,-33.814963993221305,151.1309436174328,-33.787834499784736,3000.0
18,30,3.3960000239999997,3.3960000239999997,1.0,5.0,151.1838652875107,-33.80325914956283,151.14815367078776,-33.842264785829755,2000.0
33,30,0.7439999988,0.7439999988,1.0,5.0,151.19366151364946,-33.87547145005256,151.14815367078776,-33.842264785829755,3000.0
50,30,3.9599999880000003,3.9599999880000003,1.0,5.0,151.10109300778302,-33.814963993221305,151.14815367078776,-33.842264785829755,2906.06060577594
53,30,4.607999994,4.607999994,1.0,5.0,151.14346321576653,-33.88778305078269,151.14815367078776,-33.842264785829755,2000.0
20,43,2.519799084636517,2.519799084636517,0.7000000000000001,5.333333333333333,151.01449379636105,-33.81172787292927,150.97122408423238,-33.8123397634857,10107.12286862181
28,43,4.7999999639999995,4.7999999639999995,1.0,5.0,150.9501358290991,-33.74598953343517,150.97122408423238,-33.8123397634857,2349.999997625
47,43,3.470210480169825,3.470210480169825,0.55,5.5,150.91272654758998,-33.80308445160977,150.97122408423238,-33.8123397634857,7752.26739094226
48,43,5.904000036,5.904000036,1.0,5.0,150.94257978767277,-33.876061474420986,150.97122408423238,-33.8123397634857,3000.0
20,52,3.383999976,3.383999976,1.0,5.0,151.01449379636105,-33.81172787292927,151.00124546608734,-33.75307440169556,1531.91489384337
28,52,4.5120509294533395,4.5120509294533395,0.775,5.25,150.9501358290991,-33.74598953343517,151.00124546608734,-33.75307440169556,8090.7367793063
32,52,6.876,6.876,1.0,5.0,151.0342327405014,-33.66551880740824,151.00124546608734,-33.75307440169556,1120.41884991274
37,52,4.266289306284805,4.266289306284805,0.55,5.5,151.0650960102194,-33.759380042101014,151.00124546608734,-33.75307440169556,5112.309909398749
32,27,24.19200024,24.19200024,1.0,5.0,151.0342327405014,-33.66551880740824,150.9792825622545,-33.47969204408375,1000.0
41,27,26.052000275999998,26.052000275999998,1.0,5.0,150.83722169349326,-33.61939318146369,150.9792825622545,-33.47969204408375,1000.0
